"id","title","description","availability","condition","price","link","image_link","additional_image_link","brand","product_type","custom_label_0"
"116544944","イラストリアスクレンザー300ml","CHRISTINA ILLUSTRIOUS クレンザー 300ml メラニンやくすみの原因となる汚れや老廃物をやさしく落とし、透明感のある肌へ導くブライトニング洗顔料。 保湿成分を配合し、洗い上がりはしっとりなめらか。毎日のブライトニングケアのファーストステップに最適です。 ⸻ 特徴 • ブライトニング効果：肌のくすみを防ぎ、明るい印象へ • マイルド洗浄：汚れや余分な皮脂を落としながら、うるおいはキープ • 高保湿処方：乾燥を防ぎ、洗い上がりもしっとり感を持続 • デイリーケアに最適：毎日使えるやさしい処方 ⸻ このような方におすすめ • くすみや色ムラが気になる方 • 洗顔後のつっぱりが苦手な方 • 明るく透明感のある肌を目指す方 • 毎日の洗顔でブライトニングケアをしたい方 ⸻ 使用方法 適量を手に取り、水またはぬるま湯で泡立てて顔全体をやさしく洗浄し、その後しっかり洗い流してください。 朝晩の洗顔にご使用いただけます。 ⸻ 商品詳細 • 内容量：300ml • ブランド：CHRISTINA（クリスティーナ） • ライン：ILLUSTRIOUS（イラストリアス） • 原産国：イスラエル ⸻ イラストリアス クレンザーは、透明感を引き出しながらしっとり洗い上げる洗顔料。 毎日のケアで、澄んだ明るい素肌をサポートします。 ※クリスティーナはカウンセリングの必要な化粧品になりますので、初回ご購入の方は【カウンセリング希望】と公式LINEにメッセージをください♡","in stock","new","8250 JPY","https://aimer12.base.shop/items/116544944","https://baseec-img-mng.akamaized.net/images/item/origin/cae527e41f1e9fb61764798d30224a5d.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/6d1cf48fc2cdea1f8a9d48d5078beb4d.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/c535cac2cd8e3579a2ecdff31994a1a0.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/fc8747c511a1a3f4835f2e7479c6b481.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","CHRISTINA","CHRISTINA > ILLUSTRIOUS(イラストリアス)",""
"116550222","プロコラーゲンバイタリティクリーム","CHRISTINA NUANCE プロコラーゲン バイタリティ クリーム コラーゲンの働きに着目したエイジングケアクリーム。 肌にハリと弾力を与え、乾燥による小ジワやくすみをケア。しっとりとしたうるおいを与えながら、ふっくらとした若々しい印象へ導きます。 ⸻ 特徴 • プロコラーゲン成分：ハリと弾力をサポートし、年齢サインにアプローチ • 植物エキスブレンド：肌を整え、健やかなコンディションをキープ • 保湿成分：乾燥を防ぎ、しっとりとなめらかな肌を持続 ⸻ このような方におすすめ • ハリ不足やたるみが気になる方 • 乾燥小ジワやくすみをケアしたい方 • 健やかで若々しい肌を目指す方 • エイジングケアを日常に取り入れたい方 ⸻ 使用方法 朝晩のスキンケアの最後に、顔全体や首元に適量をやさしくなじませてください。 美容液との併用で、より効果を実感いただけます。 ⸻ 商品詳細 • 内容量：50ml • ブランド：CHRISTINA（クリスティーナ） • ライン：NUANCE（ニュアンス） • 原産国：イスラエル ⸻ プロコラーゲン バイタリティ クリームは、ハリ不足や年齢サインにアプローチし、若々しい印象へ導く高機能クリーム。 毎日のスキンケアで、ふっくら弾むような健やかな肌をサポートします。 ※クリスティーナはカウンセリングの必要な化粧品になりますので、初回ご購入の方は【カウンセリング希望】と公式LINEにメッセージをください♡","in stock","new","12100 JPY","https://aimer12.base.shop/items/116550222","https://baseec-img-mng.akamaized.net/images/item/origin/1d0c98bb2631e96ce581d3c2e4bc0302.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/9143e81b9a993f2d30a38ab6f2aa3194.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","CHRISTINA","CHRISTINA > MUSE(ミューズ)",""
"116550161","グレープデューハイドレーティングトニック","CHRISTINA NUANCE グレープデュー ハイドレーティング トニック ブドウ由来成分を配合した保湿化粧水。 洗顔後の肌にうるおいを与え、みずみずしく透明感のある素肌へ導きます。乾燥やつっぱり感を防ぎ、スキンケアの浸透をサポートするフレッシュなトニックです。 ⸻ 特徴 • グレープエキス：抗酸化作用で肌を健やかに保ち、透明感をサポート • 保湿成分：乾燥を防ぎ、しっとり感を長時間持続 • 整肌成分：キメを整え、次に使う美容液やクリームの効果を高める ⸻ このような方におすすめ • 洗顔後のつっぱり感が気になる方 • 乾燥しやすく、うるおい不足を感じる方 • 透明感や明るさを求める方 • 毎日のスキンケアを格上げしたい方 ⸻ 使用方法 洗顔後、コットンまたは手に適量を取り、顔全体になじませてください。 毎日のスキンケアの最初のステップとしてご使用いただけます。 ⸻ 商品詳細 • 内容量：300ml • ブランド：CHRISTINA（クリスティーナ） • ライン：NUANCE（ニュアンス） • 原産国：イスラエル ⸻ グレープデュー ハイドレーティング トニックは、ブドウ由来の力で肌をみずみずしく整える化粧水。 毎日の保湿ケアに欠かせないベーシックアイテムです。 ※クリスティーナはカウンセリングの必要な化粧品になりますので、初回ご購入の方は【カウンセリング希望】と公式LINEにメッセージをください♡","in stock","new","6050 JPY","https://aimer12.base.shop/items/116550161","https://baseec-img-mng.akamaized.net/images/item/origin/ee6973250732aa4c89df5d397a81838a.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/737f8777f1e3c56f3584d5df04f2d9cf.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","CHRISTINA","CHRISTINA > MUSE(ミューズ)",""
"116550455","トータルコレクターセラム","CHRISTINA NUANCE トータルコレクター セラム 気になるシミ・色ムラを集中的にケアする美容液。 メラニン生成に多角的にアプローチし、透明感のある均一な肌トーンへ導きます。軽やかなテクスチャーで毎日のケアに取り入れやすい処方です。 ⸻ 特徴 • ブライトニング成分：シミ・色ムラにアプローチし、明るい肌印象へ • 抗酸化成分：紫外線や環境ストレスから肌を守り、健やかさをキープ • 保湿成分：うるおいを与え、なめらかで柔らかな質感をサポート ⸻ このような方におすすめ • シミや色ムラが気になる方 • 肌のトーンを明るく整えたい方 • 透明感のある肌を目指す方 • 日常的な紫外線ケアをより強化したい方 ⸻ 使用方法 朝晩の洗顔後、化粧水で整えた肌に2〜3プッシュを顔全体にやさしくなじませてください。 その後、クリームで仕上げるとより効果的です。日中は日焼け止めとの併用をおすすめします。 ⸻ 商品詳細 • 内容量：30ml • ブランド：CHRISTINA（クリスティーナ） • ライン：NUANCE（ニュアンス） • 原産国：イスラエル ※クリスティーナはカウンセリングの必要な化粧品になりますので、初回ご購入の方は【カウンセリング希望】と公式LINEにメッセージをください♡","in stock","new","12100 JPY","https://aimer12.base.shop/items/116550455","https://baseec-img-mng.akamaized.net/images/item/origin/04f59c83d2f8fc8587b73510a728b582.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/b5a8bc74cc52fa29705144e4f26504ec.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","CHRISTINA","CHRISTINA > NUANCE(ニュアンス)",""
"116550427","アイズアップブースタークリーム","CHRISTINA NUANCE アイズアップ ブースター 目元専用の集中ケア美容液。 乾燥による小ジワやくすみ、ハリ不足にアプローチし、明るく若々しい印象の目元へ導きます。軽やかなテクスチャーで素早くなじみ、朝晩のケアに取り入れやすい処方です。 ⸻ 特徴 • アイケア成分：乾燥による小ジワをケアし、なめらかな目元に整える • 植物エキスブレンド：デリケートな目元をやさしく保護し、明るさをサポート • 保湿成分：しっとり感を与え、ふっくらとしたハリをキープ ⸻ このような方におすすめ • 目元の乾燥や小ジワが気になる方 • クマやくすみで疲れた印象になりやすい方 • ハリ不足で若々しさが失われてきたと感じる方 • デイリーに使える軽やかなアイケアを求める方 ⸻ 使用方法 朝晩のスキンケアの最後に、米粒大を目元にやさしくなじませてください。 軽くたたき込むように浸透させるとより効果的です。 ⸻ 商品詳細 • 内容量：15ml • ブランド：CHRISTINA（クリスティーナ） • ライン：NUANCE（ニュアンス） • 原産国：イスラエル ⸻ アイズアップ ブースターは、デリケートな目元を守りながら、乾燥や年齢サインをケアする集中美容液。 目元の印象を明るく若々しく整えたい方におすすめです。 ※クリスティーナはカウンセリングの必要な化粧品になりますので、初回ご購入の方は【カウンセリング希望】と公式LINEにメッセージをください♡","in stock","new","10450 JPY","https://aimer12.base.shop/items/116550427","https://baseec-img-mng.akamaized.net/images/item/origin/b1be74b2280e6989020a021b8471f574.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/ab073c0491ffa9f0e563bc9082fe9046.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","CHRISTINA","CHRISTINA > NUANCE(ニュアンス)",""
"116550373","アドバンスファーミングクリーム","CHRISTINA NUANCE アドバンス ファーミング クリーム ハリ・弾力不足にアプローチするエイジングケアクリーム。 先進的な引き締め成分と植物由来の保湿成分を配合し、乾燥による小ジワをケアしながら、ふっくらとしたハリ感を与えます。毎日のケアで、若々しくなめらかな肌印象へ導きます。 ⸻ 特徴 • ファーミング成分：肌を引き締め、弾力をサポート • 植物エキスブレンド：肌を整え、健やかなコンディションをキープ • 保湿成分：うるおいを長時間持続させ、乾燥による小ジワを防ぐ ⸻ このような方におすすめ • ハリや弾力の低下を感じる方 • 乾燥小ジワが気になる方 • エイジングケアを日常に取り入れたい方 • 健やかで引き締まった肌を目指す方 ⸻ 使用方法 朝晩のスキンケアの最後に、顔全体と首元に適量をやさしくなじませてください。 美容液と併用するとより効果的です。 ⸻ 商品詳細 • 内容量：50ml • ブランド：CHRISTINA（クリスティーナ） • ライン：NUANCE（ニュアンス） • 原産国：イスラエル ⸻ アドバンス ファーミング クリームは、乾燥や年齢サインが気になる肌を引き締め、若々しい印象へ導くクリーム。 毎日のケアに取り入れることで、しっとりと弾むようなハリ感をサポートします。 ※クリスティーナはカウンセリングの必要な化粧品になりますので、初回ご購入の方は【カウンセリング希望】と公式LINEにメッセージをください♡","in stock","new","11000 JPY","https://aimer12.base.shop/items/116550373","https://baseec-img-mng.akamaized.net/images/item/origin/7237dbec0ef9b27459a61b519ea32188.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/b0ff459bc374d8ba0bd08c61ea8d5da3.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","CHRISTINA","CHRISTINA > NUANCE(ニュアンス)",""
"116550332","レッドクローバータイトニングマスク","CHRISTINA NUANCE レッドクローバー タイトニング マスク レッドクローバーエキスを配合した、引き締め効果のある集中ケアマスク。 肌にハリと弾力を与え、たるみや年齢サインが気になる肌をサポート。使うたびにすっきりとしたフェイスラインと若々しい印象へ導きます。 ⸻ 特徴 • レッドクローバーエキス：肌を引き締め、弾力をサポート • エイジングケア成分：年齢サイン（ハリ不足・たるみ）に多角的にアプローチ • 保湿成分：しっとり感を与え、なめらかな質感をキープ ⸻ このような方におすすめ • フェイスラインや頬のゆるみが気になる方 • ハリや弾力不足を改善したい方 • 集中的なエイジングケアを取り入れたい方 • すっきりとした印象の肌を目指す方 ⸻ 使用方法 洗顔後、顔全体に均一に塗布し、10〜15分置いた後に洗い流してください。 週1〜2回のスペシャルケアとしてのご使用がおすすめです。 ⸻ 商品詳細 • 内容量：75ml • ブランド：CHRISTINA（クリスティーナ） • ライン：NUANCE（ニュアンス） • 原産国：イスラエル ⸻ レッドクローバー タイトニング マスクは、肌を引き締めながら潤いを与えるエイジングケアマスク。 定期的なケアで、若々しくすっきりとした印象の肌を目指せます。 ※クリスティーナはカウンセリングの必要な化粧品になりますので、初回ご購入の方は【カウンセリング希望】と公式LINEにメッセージをください♡","in stock","new","7700 JPY","https://aimer12.base.shop/items/116550332","https://baseec-img-mng.akamaized.net/images/item/origin/153d7511a0895a83d7e20e852795f17b.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/2c1c353bcb31e0e77ea45a35d6fc626f.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","CHRISTINA","CHRISTINA > NUANCE(ニュアンス)",""
"116550289","プロテクティブデイウェアSPF30","CHRISTINA NUANCE プロテクティブ デイウェア 日中の環境ストレスから肌を守り抜く日中用保護クリーム。 紫外線や乾燥、大気汚染などの外的要因から肌をしっかりガードし、うるおいとハリをキープ。軽やかな使用感で毎日心地よく使えるデイリープロテクションです。 ⸻ 特徴 • 紫外線・環境ストレス防御：日中のダメージから肌を守る • 保湿成分：乾燥を防ぎ、一日中しっとりとした肌をキープ • 植物エキスブレンド：肌を整え、健やかさと明るさをサポート ⸻ このような方におすすめ • 紫外線や外的ストレスから肌を守りたい方 • 日中の乾燥やくすみが気になる方 • 軽やかな使用感のデイクリームを探している方 • 毎日のベースケアで肌をしっかり守りたい方 ⸻ 使用方法 朝のスキンケアの最後に、顔全体や首元に均一にのばしてください。 日焼け止めや化粧下地としてもご使用いただけます。 ⸻ 商品詳細 • 内容量：50ml • ブランド：CHRISTINA（クリスティーナ） • ライン：NUANCE（ニュアンス） • 原産国：イスラエル ⸻ プロテクティブ デイウェアは、紫外線や乾燥などの外的ダメージから肌を守り、健やかで明るい印象を保つ日中用保護クリーム。 毎日のスキンケアの仕上げに欠かせないアイテムです。 ※クリスティーナはカウンセリングの必要な化粧品になりますので、初回ご購入の方は【カウンセリング希望】と公式LINEにメッセージをください♡","in stock","new","10450 JPY","https://aimer12.base.shop/items/116550289","https://baseec-img-mng.akamaized.net/images/item/origin/e08b959980a6c6c810b22856eea32beb.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/b57d6cb2f768b45c0a851c2ad391e2d4.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","CHRISTINA","CHRISTINA > NUANCE(ニュアンス)",""
"116550081","ラズベリークレンジングエマルジョン","CHRISTINA NUANCE ラズベリー クレンジング エマルジョン ラズベリーエキスを配合した、肌にやさしい乳液タイプのクレンジング。 メイクや皮脂汚れをしっかり落としながら、肌にうるおいを与え、しっとりとした洗い上がりを実感できます。敏感肌や乾燥肌の方にも使いやすい低刺激処方です。 ⸻ 特徴 • ラズベリーエキス：肌をやさしく守りながら透明感をサポート • 保湿成分：洗浄後もつっぱらず、しっとりした肌へ • 乳液タイプ：なめらかなテクスチャーで肌に負担をかけず汚れを除去 ⸻ このような方におすすめ • 乾燥やつっぱりが気になりやすい方 • 敏感肌でもやさしく使えるクレンジングを探している方 • しっとり感のある洗い上がりを好む方 • メイクも皮脂汚れもきちんと落としたい方 ⸻ 使用方法 乾いた手に適量を取り、顔全体にやさしくなじませた後、ぬるま湯で洗い流してください。 毎日のクレンジングとしてご使用いただけます。 ⸻ 商品詳細 • 内容量：300ml • ブランド：CHRISTINA（クリスティーナ） • ライン：NUANCE（ニュアンス） • 原産国：イスラエル ⸻ ラズベリー クレンジング エマルジョンは、うるおいを守りながらやさしく汚れを落とし、健やかな素肌へ導く乳液タイプのクレンジング。 乾燥肌・敏感肌の方に特におすすめです。 ※クリスティーナはカウンセリングの必要な化粧品になりますので、初回ご購入の方は【カウンセリング希望】と公式LINEにメッセージをください♡","in stock","new","7700 JPY","https://aimer12.base.shop/items/116550081","https://baseec-img-mng.akamaized.net/images/item/origin/c415d0258c25675b438fa569f55a06d8.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/67fad6b5d24cf6e8f8c44484b3100611.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","CHRISTINA","CHRISTINA > NUANCE(ニュアンス)",""
"116549927","ハイドレート&レストアセラム30ml","肌のバリア機能をサポートし、ゆらぎやすい肌を落ち着かせる保湿美容液。 乾燥・赤み・刺激を感じやすい肌にたっぷりとうるおいを与え、しっとりとしたなめらかな肌へ導きます。 季節の変わり目やストレスによる肌の不調を感じる方におすすめです。 ⸻ 特徴 ・パンテノール（ビタミンB5）：肌をやさしく保護し、うるおいをキープ ・ヒアルロン酸：角質層のすみずみまで水分を届け、ふっくらとしたハリを与える ・アラントイン：肌荒れを防ぎ、健やかな肌環境をサポート ・軽やかなテクスチャーで、敏感な肌にもやさしくなじむ処方 ⸻ このような方におすすめ ・乾燥や肌のつっぱり感が気になる ・季節の変わり目で肌がゆらぎやすい ・赤みや刺激を感じやすい敏感肌 ・肌にうるおいと透明感が欲しい ⸻ 使用方法 朝・夜の洗顔後、化粧水で整えた肌に1〜2プッシュを顔全体になじませてください。 乾燥が気になる部分には重ねづけがおすすめです。 ⸻ 商品詳細 ・内容量：30ml ・ブランド：CHRISTINA（クリスティーナ） ・ライン：UNSTRESS（アンストレス） ・原産国：イスラエル ※クリスティーナはカウンセリングの必要な化粧品になりますので、初回ご購入の方は【カウンセリング希望】と公式LINEにメッセージをください♡","in stock","new","8800 JPY","https://aimer12.base.shop/items/116549927","https://baseec-img-mng.akamaized.net/images/item/origin/663d9224e79e718e2f1e167bc8ae5520.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/bd067e8258b4dfb2927c0318ac23b0da.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/90c7da8b2a95339e48c85d9689d59924.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/5699c482a2c4c19f603c5e23b7cd9cc3.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","CHRISTINA","CHRISTINA > COMODEX(コモデックス)",""
"116549853","リニュー&リペアナイトトリートメント50ml","CHRISTINA COMODEX リニュー＆リペア ナイトトリートメント 脂性肌・ニキビ傾向のための夜用集中トリートメント。 レチノールやサリチル酸などの整肌成分が角質の乱れを整え、凹凸や色ムラをケア。寝ている間に肌の生まれ変わりをサポートし、均一でなめらかな肌へ導きます。 ⸻ 特徴 • 角質ケア＆トーンケア：角層を整え、ニキビ跡による色ムラの印象をケア • 皮脂・毛穴対策：過剰な皮脂によるざらつきや毛穴の詰まりを整える • 夜用集中ケア：刺激に配慮した夜専用処方で、翌朝の肌コンディションをサポート ⸻ このような方に • 脂性肌・混合肌で、ニキビや毛穴詰まりが気になる • ニキビ後の色ムラ・くすみを整えたい • 夜のうちに集中的な角質・トーンケアを取り入れたい ⸻ 使用方法 夜、洗顔・化粧水・美容液の後に、気になる部分へ薄くなじませます（全顔使いをする場合は薄く均一に）。 週1〜2回を目安に使用し、目周りは避けてください。使用翌日は日焼け止めなどのUVケアを行ってください。肌状態に合わせて頻度を調整してください。 ⸻ ご使用上の注意 • 乾燥感・軽い皮むけが生じることがあります。頻度や使用量を調整してください。 • 他の強力な角質ケア製品（高濃度ピーリング等）との併用は避けてください。 • 敏感肌の方はパッチテストを推奨します。 ⸻ 商品詳細 • 内容量：50ml • ブランド：CHRISTINA（クリスティーナ） • ライン：COMODEX（コモデックス） • 原産国：イスラエル ※クリスティーナはカウンセリングの必要な化粧品になりますので、初回ご購入の方は【カウンセリング希望】と公式LINEにメッセージをください♡","in stock","new","7700 JPY","https://aimer12.base.shop/items/116549853","https://baseec-img-mng.akamaized.net/images/item/origin/b8bb807b21cb4c7da80c1976a56cc5ac.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/e8c045e62e09e16acd0e45824b7693fb.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/fc6ee66a79bbbf7d0eaf738282f84b7d.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/89e74649cd6544534edfca2ca7751ced.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","CHRISTINA","CHRISTINA > COMODEX(コモデックス)",""
"116549786","カバー&シールドクリームSPF20 30ml","CHRISTINA COMODEX カバー＆シールド クリーム SPF-20 ニキビ跡や赤みをカバーしながら、紫外線や環境ダメージから保護するクリーム。肌トラブルを隠しつつ、透明感と均一なトーンをキープします。 ⸻ 特徴 • **SPF-20（酸化亜鉛配合）**により、紫外線から肌を物理的に守り、炎症や色素沈着を予防。 • ビサボロールが肌を落ち着かせ、赤みや刺激を和らげる整肌効果。 • カルパリアン（褐藻由来成分）が抗酸化作用を発揮し、コラーゲンやエラスチン、ヒアルロン酸の生成をサポート。 • カモフラージュ処方により、凹凸・色むら・赤みを自然にカバーし、均一かなめらかな肌へ導く。 ⸻ このような方におすすめ • 脂性肌や混合肌で、ニキビや赤みが気になる方。 • 肌荒れや炎症後の色ムラをしっかり隠したい方。 • 普段使いできるSPF入りクリームをお探しの方。 • メイクの下地としても使えて、透明感ある素肌印象をキープしたい方。 ⸻ 使用方法 朝のスキンケアの最後に、顔全体または気になる部分に薄く均一にのばし、軽くなじませてください。化粧下地としても使いやすいテクスチャーです。 ⸻ 商品詳細 • 内容量：30ml • ブランド：CHRISTINA（クリスティーナ） • ライン：COMODEX（コモデックス）—脂性肌・ニキビ傾向の肌向けライン • 原産国：イスラエル ※クリスティーナはカウンセリングの必要な化粧品になりますので、初回ご購入の方は【カウンセリング希望】と公式LINEにメッセージをください♡","in stock","new","9350 JPY","https://aimer12.base.shop/items/116549786","https://baseec-img-mng.akamaized.net/images/item/origin/5f627f2a762178e52a81e42968cc9d90.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/3620cb1c27b00b89c5ac5eb75d79ca13.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/babc662cab28799f7c16a2cc93440e6d.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/4838a343015cd68531d5648246e911bc.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","CHRISTINA","CHRISTINA > COMODEX(コモデックス)",""
"116549685","コントロール&レギュレーションデイトリートメント30ml","CHRISTINA COMODEX コントロール＆レギュレーション デイトリートメント 日中の皮脂分泌を整え、テカリやベタつきを防ぎながら、乾燥からは肌を守る日中用トリートメント。 マットな質感をキープしつつ、健やかで均一な肌へ導きます。 ⸻ 特徴 • 皮脂調整成分：過剰な皮脂分泌をコントロールし、テカリやベタつきを防止。 • マットフィニッシュ効果：化粧崩れを防ぎ、さらっと快適な仕上がり。 • 保湿成分：うるおいを与えて乾燥を防ぎ、肌のコンディションを安定化。 • 整肌成分：肌を落ち着かせ、赤みや刺激を抑制。 ⸻ このような方におすすめ • 脂性肌や混合肌で、日中の皮脂やテカリが気になる方。 • ベタつきを抑えつつ、しっかり保湿したい方。 • 化粧崩れを防いで、さらっとした仕上がりを求める方。 • ニキビや肌荒れを予防しながら、健やかに整えたい方。 ⸻ 使用方法 朝のスキンケアの最後に、顔全体や皮脂の気になる部分へ均一にのばしてください。 化粧下地としてもご使用いただけます。 ⸻ 商品詳細 • 内容量：30ml • ブランド：CHRISTINA（クリスティーナ） • ライン：COMODEX（コモデックス） • 原産国：イスラエル ⸻ コントロール＆レギュレーション デイトリートメントは、皮脂バランスを整えて健やかな状態を保つ、脂性肌・混合肌のための日中用クリームです。 ※クリスティーナはカウンセリングの必要な化粧品になりますので、初回ご購入の方は【カウンセリング希望】と公式LINEにメッセージをください♡","in stock","new","7700 JPY","https://aimer12.base.shop/items/116549685","https://baseec-img-mng.akamaized.net/images/item/origin/bcd209eeadd7f53e23be31cc45afea72.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/61bf208e8b53247694a8096884b3e5a6.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/1a8c5e31c58698f492d6e6e0a3193403.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/1f123b254dd521d639d59db113611440.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","CHRISTINA","CHRISTINA > COMODEX(コモデックス)",""
"116549604","スクラブ&スムースエクスフォリエーター75ml","CHRISTINA COMODEX スクラブ＆スムース エクスフォリエーター 75ml 毛穴の汚れや古い角質をやさしく取り除き、なめらかで明るい肌へ導く角質ケアスクラブ。 余分な皮脂や汚れをすっきり落としながら、健やかな素肌をサポートします。 ⸻ 特徴 • 角質除去成分：毛穴の詰まりや古い角質を取り除き、肌をクリアに。 • 植物エキスブレンド：肌を落ち着かせ、うるおいを守る。 • なめらかテクスチャー：摩擦を抑えたやさしい使い心地。 • トーンアップ効果：くすみをケアし、明るい印象の肌へ。 ⸻ このような方におすすめ • 毛穴の黒ずみや詰まりが気になる方 • 肌のゴワつきやザラつきを改善したい方 • ニキビや皮脂汚れが気になる脂性肌・混合肌の方 • 化粧ノリを良くしたい方 ⸻ 使用方法 洗顔後、濡れた肌に適量を取り、やさしく円を描くようにマッサージします。 その後、ぬるま湯で十分に洗い流してください。週1〜2回の使用がおすすめです。 ⸻ 商品詳細 • 内容量：75ml • ブランド：CHRISTINA（クリスティーナ） • ライン：COMODEX（コモデックス） • 原産国：イスラエル ⸻ スクラブ＆スムース エクスフォリエーターは、毛穴ケアと角質ケアを同時に叶えるスペシャルアイテム。 定期的に取り入れることで、つるんとしたなめらかな美肌へ導きます。 ※クリスティーナはカウンセリングの必要な化粧品になりますので、初回ご購入の方は【カウンセリング希望】と公式LINEにメッセージをください♡","in stock","new","6600 JPY","https://aimer12.base.shop/items/116549604","https://baseec-img-mng.akamaized.net/images/item/origin/1353cc788419f386c7bb84e2bad7d997.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/16a7b7cc1c398e314609096cc693a5b8.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/d7411cd72b392e43b84b5b5faf3c7387.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/7584d3ce1d09955a1bc4499f7a4a3687.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","CHRISTINA","CHRISTINA > COMODEX(コモデックス)",""
